副本产品博文2
文件来源,标题,作者,UID,MID,内容,链接,发博时间,用户类型,博文类型,互动,粉丝数,是否敏感,场景,
成衣_Dior_男装ERL限定系列,于@DIOR迪奥 上海张园限时精品店共同鉴赏二零二三春季男装ERL限定系列，华丽色泽结合潮流文化，见证一场时尚盛宴。 ??,TFBOYS-王俊凯,2609400635,4855236860319649,于@DIOR迪奥 上海张园限时精品店共同鉴赏二零二三春季男装ERL限定系列，华丽色泽结合潮流文化，见证一场时尚盛宴。 ??,http://weibo.com/2609400635/MnaXI1l9D,2023-01-07 11:28:56,金V,原创,2770582,83191515,正面,线下活动,
成衣_Dior_男装ERL限定系列,与我在上海张园限时精品店共同臻赏@DIOR迪奥 二零二三春季男装ERL限定系列，精湛工艺融汇摩登美学，经典风貌换新演绎。 ??,余景天-YJT,7064708862,4855044111866981,与我在上海张园限时精品店共同臻赏@DIOR迪奥 二零二三春季男装ERL限定系列，精湛工艺融汇摩登美学，经典风貌换新演绎。 ??,http://weibo.com/7064708862/Mn5WP7PGB,2023-01-06 22:43:01,金V,原创,1397378,4757598,正面,线下活动,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使王俊凯# @TFBOYS-王俊凯 莅临上海张园ERL限定系列限时精品店开幕现场，翻转内衬的灰色精裁西装为典藏经典赋新摩登格调，尽显巴黎高订美学的潮流新译。

敬请点击链接，探索更多：  ??",DIOR迪奥,2130860695,4855263809246852,"#迪奥品牌大使王俊凯# @TFBOYS-王俊凯 莅临上海张园ERL限定系列限时精品店开幕现场，翻转内衬的灰色精裁西装为典藏经典赋新摩登格调，尽显巴黎高订美学的潮流新译。

敬请点击链接，探索更多：  ??",http://weibo.com/2130860695/MnbFaCNwM,2023-01-07 13:16:01,蓝V,原创,1022136,10473945,正面,邀约观赏,
成衣_Dior_男装ERL限定系列,"青年歌手@余景天-YJT 莅临上海张园ERL限定系列限时精品店开幕现场，璀璨的渐变色针织衫搭配亮粉色藤格纹滑板鞋，尽显加州西海岸的摩登风尚，与迪奥的洒脱格调。

敬请点击链接，探索更多：  ???",DIOR迪奥,2130860695,4855255516584155,"青年歌手@余景天-YJT 莅临上海张园ERL限定系列限时精品店开幕现场，璀璨的渐变色针织衫搭配亮粉色藤格纹滑板鞋，尽显加州西海岸的摩登风尚，与迪奥的洒脱格调。

敬请点击链接，探索更多：  ???",http://weibo.com/2130860695/MnbrNrCQ3,2023-01-07 12:43:04,蓝V,原创,61940,10473945,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,当加州风情与巴黎格调激情碰撞，当典藏廓形与ERL独特美学交织相融，感谢@DIOR迪奥 邀请，于张园见证一席华丽流淌的视觉盛宴！ ??,侯明昊Neo,1831550987,4856035678098868,当加州风情与巴黎格调激情碰撞，当典藏廓形与ERL独特美学交织相融，感谢@DIOR迪奥 邀请，于张园见证一席华丽流淌的视觉盛宴！ ??,http://weibo.com/1831550987/MnvK7xYSU,2023-01-09 16:23:09,金V,原创,49806,16837005,正面,理念体验,
成衣_Dior_男装ERL限定系列,"迪奥二零二三春季男装ERL限定系列限时精品店，在上海张园盛大开幕，#迪奥品牌大使王俊凯# 、#迪奥品牌大使韩东君# 、#迪奥品牌大使周冠宇# 、#迪奥中国品牌挚友侯明昊# 、青年歌手余景天、青年演员荣梓杉、#迪奥中国品牌挚友杨英格# 现身开幕现场，在加州海滨的背景之下，共赏时装艺术邂逅摩登生活的美好之旅。

敬请点击链接，探索更多：",DIOR迪奥,2130860695,4855707276678000,"迪奥二零二三春季男装ERL限定系列限时精品店，在上海张园盛大开幕，#迪奥品牌大使王俊凯# 、#迪奥品牌大使韩东君# 、#迪奥品牌大使周冠宇# 、#迪奥中国品牌挚友侯明昊# 、青年歌手余景天、青年演员荣梓杉、#迪奥中国品牌挚友杨英格# 现身开幕现场，在加州海滨的背景之下，共赏时装艺术邂逅摩登生活的美好之旅。

敬请点击链接，探索更多：",http://weibo.com/2130860695/Mnncrs1fG,2023-01-08 18:38:12,蓝V,原创,32329,10473945,正面,邀约观赏,
成衣_Dior_男装ERL限定系列,跟随@DIOR迪奥 开启一场西海岸公路旅行，见证二零二三春季男装ERL限定系列盎然活力，时装艺术邂逅摩登生活，焕新型格注入灵感风尚。 ??,韩东君ElvisHan,1915411290,4855027343301382,跟随@DIOR迪奥 开启一场西海岸公路旅行，见证二零二三春季男装ERL限定系列盎然活力，时装艺术邂逅摩登生活，焕新型格注入灵感风尚。 ??,http://weibo.com/1915411290/Mn5vMdQQ6,2023-01-06 21:36:23,金V,原创,24689,10125657,正面,理念传递,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使陈飞宇# @陈飞宇Arthur 精彩演绎迪奥二零二三春季男装ERL限定系列，在时代与历史的交汇中，见证灵感火花的迸发，以摩登姿态诠释当代潮流风尚。

敬请点击链接，探索更多：    ??",DIOR迪奥,2130860695,4854867216830199,"#迪奥品牌大使陈飞宇# @陈飞宇Arthur 精彩演绎迪奥二零二三春季男装ERL限定系列，在时代与历史的交汇中，见证灵感火花的迸发，以摩登姿态诠释当代潮流风尚。

敬请点击链接，探索更多：    ??",http://weibo.com/2130860695/Mn1lvsEQv,2023-01-06 11:00:06,蓝V,原创,20319,10473945,正面,理念传递,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使韩东君# @韩东君ElvisHan 莅临上海张园ERL限定系列限时精品店开幕现场，灰色西装搭配蓝色藤格纹绗缝滑板鞋，融蕴巴黎优雅与加州潮流。

敬请点击链接，探索更多：  ??",DIOR迪奥,2130860695,4855261796502137,"#迪奥品牌大使韩东君# @韩东君ElvisHan 莅临上海张园ERL限定系列限时精品店开幕现场，灰色西装搭配蓝色藤格纹绗缝滑板鞋，融蕴巴黎优雅与加州潮流。

敬请点击链接，探索更多：  ??",http://weibo.com/2130860695/MnbBVrhvb,2023-01-07 13:08:00,蓝V,原创,19249,10473945,正面,邀约观赏,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使马伯骞# @马伯骞Victor 精彩演绎迪奥二零二三春季男装ERL限定系列，巴黎格调与加州潮流跨时空对谈，华丽演映优雅格调，创意表达潮流态度。

敬请点击链接，探索更多：",DIOR迪奥,2130860695,4854889849556981,"#迪奥品牌大使马伯骞# @马伯骞Victor 精彩演绎迪奥二零二三春季男装ERL限定系列，巴黎格调与加州潮流跨时空对谈，华丽演映优雅格调，创意表达潮流态度。

敬请点击链接，探索更多：",http://weibo.com/2130860695/Mn1W0E6cR,2023-01-06 12:30:02,蓝V,原创,7607,10473945,正面,理念传递,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使马伯骞# @马伯骞Victor 精彩演绎迪奥二零二三春季男装ERL限定系列，将巴黎的高订精髓融入加州的潮流文化，以卓越的精裁工艺打造恣意风尚。灰色毛衫与针织衫相称，彰显盎然活力。

敬请点击链接，探索更多：",DIOR迪奥,2130860695,4854897398781050,"#迪奥品牌大使马伯骞# @马伯骞Victor 精彩演绎迪奥二零二三春季男装ERL限定系列，将巴黎的高订精髓融入加州的潮流文化，以卓越的精裁工艺打造恣意风尚。灰色毛衫与针织衫相称，彰显盎然活力。

敬请点击链接，探索更多：",http://weibo.com/2130860695/Mn28bAQlQ,2023-01-06 13:00:02,蓝V,原创,7450,10473945,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使陈飞宇# @陈飞宇Arthur 精彩演绎迪奥二零二三春季男装ERL限定系列，明艳色彩点亮恣意格调，搭配羊羔毛藤格纹绗缝马鞍包，将完美主义与无秩之序融为一体。

敬请点击链接，探索更多：",DIOR迪奥,2130860695,4854882299808940,"#迪奥品牌大使陈飞宇# @陈飞宇Arthur 精彩演绎迪奥二零二三春季男装ERL限定系列，明艳色彩点亮恣意格调，搭配羊羔毛藤格纹绗缝马鞍包，将完美主义与无秩之序融为一体。

敬请点击链接，探索更多：",http://weibo.com/2130860695/Mn1JPF9KI,2023-01-06 12:00:02,蓝V,原创,7226,10473945,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使马伯骞# @马伯骞Victor 身着迪奥二零二三春季男装ERL限定系列，亮相媒体活动。灰色丝质西服套装搭配运动鞋，打造潇洒不羁的摩登风范。#迪奥星光# 

敬请点击链接，探索更多：  ??",DIOR迪奥,2130860695,4868721568386085,"#迪奥品牌大使马伯骞# @马伯骞Victor 身着迪奥二零二三春季男装ERL限定系列，亮相媒体活动。灰色丝质西服套装搭配运动鞋，打造潇洒不羁的摩登风范。#迪奥星光# 

敬请点击链接，探索更多：  ??",http://weibo.com/2130860695/MsPLezbBr,2023-02-13 16:32:21,蓝V,原创,7136,10473945,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使陈飞宇# @陈飞宇Arthur 精彩演绎迪奥二零二三春季男装ERL限定系列，翻转内衬的精裁西装焕新演绎典藏之作，雅致灰色为优雅造型增添摩登风范，精美珠饰如繁星洒落其上，以匠心工艺诠释当代风尚。

敬请点击链接，探索更多：",DIOR迪奥,2130860695,4854874757398658,"#迪奥品牌大使陈飞宇# @陈飞宇Arthur 精彩演绎迪奥二零二三春季男装ERL限定系列，翻转内衬的精裁西装焕新演绎典藏之作，雅致灰色为优雅造型增添摩登风范，精美珠饰如繁星洒落其上，以匠心工艺诠释当代风尚。

敬请点击链接，探索更多：",http://weibo.com/2130860695/Mn1xFv2Jc,2023-01-06 11:30:03,蓝V,原创,6362,10473945,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,"#迪奥中国品牌挚友侯明昊#@侯明昊Neo 莅临上海张园ERL限定系列限时精品店开幕现场，羊羔毛与藤格纹拼接外套搭配色彩明丽的裤装，休闲造型为迪奥典藏注入盎然活力。

敬请点击链接，探索更多：",DIOR迪奥,2130860695,4855257512810919,"#迪奥中国品牌挚友侯明昊#@侯明昊Neo 莅临上海张园ERL限定系列限时精品店开幕现场，羊羔毛与藤格纹拼接外套搭配色彩明丽的裤装，休闲造型为迪奥典藏注入盎然活力。

敬请点击链接，探索更多：",http://weibo.com/2130860695/Mnbv1bNfp,2023-01-07 12:51:00,蓝V,原创,4788,10473945,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,"#迪奥品牌大使马伯骞# @马伯骞Victor 精彩演绎迪奥二零二三春季男装ERL限定系列，迪奥经典图案融于现代潮流，焕新的缎面藤格纹外套、运动鞋，以耀目造型开启崭新的摩登世界。

敬请点击链接，探索更多：  ??",DIOR迪奥,2130860695,4854904948785580,"#迪奥品牌大使马伯骞# @马伯骞Victor 精彩演绎迪奥二零二三春季男装ERL限定系列，迪奥经典图案融于现代潮流，焕新的缎面藤格纹外套、运动鞋，以耀目造型开启崭新的摩登世界。

敬请点击链接，探索更多：  ??",http://weibo.com/2130860695/Mn2kmARwU,2023-01-06 13:30:01,蓝V,原创,4425,10473945,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,很高兴作为@DIOR迪奥 品牌大使首次与大家见面， 二零二三春季男装ERL限定系列首登张园ERL限时精品店。典藏美学重绎经典西海岸青年形象，不虚此行！,车手周冠宇,5112240060,4855298974029733,很高兴作为@DIOR迪奥 品牌大使首次与大家见面， 二零二三春季男装ERL限定系列首登张园ERL限时精品店。典藏美学重绎经典西海岸青年形象，不虚此行！,http://weibo.com/5112240060/MnczTgUjH,2023-01-07 15:35:45,金V,原创,3952,2620419,正面,邀约观赏,
成衣_Dior_男装ERL限定系列,"小宝这双Dior X ERL 板鞋是有专属编号的全球限量版?? 限量888??

/8F_THE8",草莓记牛奶,5172328782,4879158053702967,"小宝这双Dior X ERL 板鞋是有专属编号的全球限量版?? 限量888??

/8F_THE8",http://weibo.com/5172328782/Mxdghfxjh,2023-03-14 11:43:13,普通,原创,3726,192304,正面,美好愿望,
成衣_Dior_男装ERL限定系列,"#余景天Tony[超话]# ?? #余景天活动生图路透# 
#余景天光影六宫格随拍# 

Dior二零二三春季男装ERL限定系列限时精品店开幕

花吃了那男孩??

@余景天-YJT",复刻回忆·余景天,7568025765,4854938796298409,"#余景天Tony[超话]# ?? #余景天活动生图路透# 
#余景天光影六宫格随拍# 

Dior二零二三春季男装ERL限定系列限时精品店开幕

花吃了那男孩??

@余景天-YJT",http://weibo.com/7568025765/Mn3cXqqvf,2023-01-06 15:44:32,橙V,原创,3330,19665,正面,线下活动,
成衣_Dior_男装ERL限定系列,"#迪奥中国品牌挚友侯明昊# @侯明昊Neo 身着迪奥二零二三春季男装ERL限定系列亮相《你好星期六》。 灰色针织衫缀以大小不一的灵动珠饰，彰显洒脱恣意的摩登风尚。#迪奥星光#

敬请点击链接，探索更多：  ??",DIOR迪奥,2130860695,4860812617064532,"#迪奥中国品牌挚友侯明昊# @侯明昊Neo 身着迪奥二零二三春季男装ERL限定系列亮相《你好星期六》。 灰色针织衫缀以大小不一的灵动珠饰，彰显洒脱恣意的摩登风尚。#迪奥星光#

敬请点击链接，探索更多：  ??",http://weibo.com/2130860695/Mpw0RtDO4,2023-01-22 20:45:00,蓝V,原创,2851,10473945,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,"#dior##ootd# 
??马卡龙色有谁见了不爱？

去张园看了Dior X ERL的限定男装 
这季配色太好看了！高饱和度一眼看上去就很欢快，感觉穿回了加州海湾哈哈??
不说男生穿吧，我上身，甜酷女孩！

看到了王俊凯，银灰色亮面的西装还是帅的??? ???",SharonSharonK,6169757667,4855339414983549,"#dior##ootd# 
??马卡龙色有谁见了不爱？

去张园看了Dior X ERL的限定男装 
这季配色太好看了！高饱和度一眼看上去就很欢快，感觉穿回了加州海湾哈哈??
不说男生穿吧，我上身，甜酷女孩！

看到了王俊凯，银灰色亮面的西装还是帅的??? ???",http://weibo.com/6169757667/MndD7kUrP,2023-01-07 18:16:27,金V,原创,2713,5453115,正面,产品联名,
成衣_Dior_男装ERL限定系列,"#karryisinfashion##王俊凯时尚索引# 
@TFBOYS-王俊凯 
20230106｜DIOR ERL限定系列开幕活动
西服｜西裤｜项链｜戒指｜背包｜鞋履：All in @DIOR迪奥",K_INDex_王俊凯时尚索引,6196192536,4854969024647337,"#karryisinfashion##王俊凯时尚索引# 
@TFBOYS-王俊凯 
20230106｜DIOR ERL限定系列开幕活动
西服｜西裤｜项链｜戒指｜背包｜鞋履：All in @DIOR迪奥",http://weibo.com/6196192536/Mn3ZIjuZ3,2023-01-06 17:44:39,普通,原创,2007,212119,正面,明星穿搭,
成衣_Dior_男装ERL限定系列,"DIOR x ERL 
迪奥男孩and女孩（我）在张园??

这次是赛车主题 ??",喵爷-吴淼,1677875323,4855231449927973,"DIOR x ERL 
迪奥男孩and女孩（我）在张园??

这次是赛车主题 ??",http://weibo.com/1677875323/MnaOYFEIB,2023-01-07 11:07:26,金V,原创,1790,5168589,正面,线下活动,
成衣_Dior_男装ERL限定系列,"MileApo下周行程：Dior Men's Spring 23 ERL Pop-Up

??：2023年1月9日星期一
?：12:00-14:00北京时间
??：Siam Paragon Hall of fame
??：MileApoXDior 

#mileapo#",每天都在思春期,6084173973,4854158321269787,"MileApo下周行程：Dior Men's Spring 23 ERL Pop-Up

??：2023年1月9日星期一
?：12:00-14:00北京时间
??：Siam Paragon Hall of fame
??：MileApoXDior 

#mileapo#",http://weibo.com/6084173973/MmIU85kkr,2023-01-04 12:03:12,金V,原创,1722,32433,正面,线下活动,
成衣_Dior_男装ERL限定系列,"#ApoNattawin[超话]# ? #apo# 

??2023礼物认证??

大年初一认证来啦！！
APO在与Dior的两次合作中，展示了多套DIOR BY ERL 尊享联名系列造型，潮流文化和跳跃的色彩与Apo的独特气质相得益彰。
送礼物之前希望能够用的上，没想到这么快就认证了????非常感谢所有参与的同事们[彩虹屁][彩虹屁]@Aponattawin1",APOLARIS北极星,2694504612,4860835215705555,"#ApoNattawin[超话]# ? #apo# 

??2023礼物认证??

大年初一认证来啦！！
APO在与Dior的两次合作中，展示了多套DIOR BY ERL 尊享联名系列造型，潮流文化和跳跃的色彩与Apo的独特气质相得益彰。
送礼物之前希望能够用的上，没想到这么快就认证了????非常感谢所有参与的同事们[彩虹屁][彩虹屁]@Aponattawin1",http://weibo.com/2694504612/MpwBjnWh5,2023-01-22 22:14:48,金V,原创,1178,62581,正面,节日礼赠,
成衣_Dior_男装ERL限定系列,"鲜亮活跃的撞色、搭配色泽缤纷的冰淇淋色系复古跑车，让宾客仿佛置身于加州威尼斯海滩的微风当中，享受西海岸的摩登生活。近日，迪奥2023春季男装ERL限定系列限时精品店在上海揭幕，该系列由迪奥男装艺术总监金?琼斯特邀ERL品牌创意总监伊利·罗素·林兹设计，通过色彩和时装为品牌注入新活力，潮流文化迸发出源源灵感，传统的西装也被玩出花样，经典菱形格图案也有童趣的一面。
迪奥中国品牌大使王俊凯 、韩东君、周冠宇，迪奥中国品牌挚友侯明昊、杨英格，青年歌手余景天，青年演员荣梓杉皆现身张园，为迪奥典藏廓形注入活力。",智族GQ,1667999147,4855258494801616,"鲜亮活跃的撞色、搭配色泽缤纷的冰淇淋色系复古跑车，让宾客仿佛置身于加州威尼斯海滩的微风当中，享受西海岸的摩登生活。近日，迪奥2023春季男装ERL限定系列限时精品店在上海揭幕，该系列由迪奥男装艺术总监金?琼斯特邀ERL品牌创意总监伊利·罗素·林兹设计，通过色彩和时装为品牌注入新活力，潮流文化迸发出源源灵感，传统的西装也被玩出花样，经典菱形格图案也有童趣的一面。
迪奥中国品牌大使王俊凯 、韩东君、周冠宇，迪奥中国品牌挚友侯明昊、杨英格，青年歌手余景天，青年演员荣梓杉皆现身张园，为迪奥典藏廓形注入活力。",http://weibo.com/1667999147/MnbwBk97q,2023-01-07 12:54:54,蓝V,原创,1067,4625917,正面,线下活动,
